,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
243,refus,shop,harri,capit,definit,that’,student,doesn’t,"marieaurelus67
joeaurelus
stop","complied
…","people
whi",nois,black,ban,govern,voic,cbc,checkupcbc,cathybrown,mass,codycr6,dsp503,abqdaddynewmexi,journalist,democrat,guncontrolnow,separ,dna,carri,end,atlanta,toronto,,racist,hasn’t,mcdessikin,possibl,regret,fking,"💙💛
torontostrong",aslforgvp,reduc,t…,gunviol,potter,certainli,blame,kiesingargunn,shoot,page
244,titanium,lorigrein,backpack,trump,repbriank,summit,opioid,death,action,kill,shoot…,rat,alreadi,street,here,backtoschool,claim,number,aspect,stagger,particip,usa,liberti,rascal,z…,regardless,jr,polic,nra,us,obama,polici,fight,chicago,keepgo,articl,rahmemanuel,bullshit,half,standyourground,votethemout2018,didnoth,momsdemand,america,cw,giannocaldwell’,preach,alyssaalhadeff,powertothepeopl,tire
245,young,here,backtoschool,refus,act,violen…,giannocaldwel,us,mass,jou…,issu,stjohnsterl,specif,birmingham,hollywood,prevent,anoth,lynneelmira,sin,pleas,violenc,deprav,avoid,dead,trump,control,gun,y’all,hometown,ridicul,work,student,kill,parkland,cdc,lost,stupid,entertain,law,,bang,shoot,8000,ban,chicago,vote,joke,deadli,choic,unacceptable😠
246,192,"reality

analysisal",victim,also,backyard,pregnant,grubber,bunch,nauseat,33000,american,change…,worke…,"
mayb",fortunemagazin,giannocaldwel,yep,shannonrwatt,violent,mass,know,age,soo,racism,prevent,bulletproof,club,detail,complicit,momsdemand,sensibl,intoler,shoot,ahhhhhhh,forreal,thisisntarian,paattorneygen,100,everywher,your,davidhogg111,sandela,chicago,protect,idiot,nra,gun,even,ok,larryeld
247,help,wildfir,arctic,rage,countri,serowman,mikeross1a2a,"problem
y",d…,gather,stormresist,theswprincess,1jedirey…,healthcar,incompet,reelect,children,manugbcol,meldug,reallyyhay,here,shot,atlanta,and…,point,nazi,gang,incred,stop,backtoschool,refus,shop,cdrom,shoot,allow,solv,victim,respons,chicago,provid,unbeliev,ericchurch,eric,violenc,reduc,canada,gun,love,skn,momentum
248,respons,commun,cameronkaski,disservic,co…,mani,theyr,begin,girlfriend,they…,atlanta,sahinchcliffe…,75alpha101,realistichonest,honeybea9584,realmichaelcot,momidwestgirl,libertylineman,2a,offend,putunix,si…,escal,prevent,wh…,33000,change…,access,caus,keep,very…,carri,trust,we…,statist,nra,need,senatordurbin,van,chicago,death,hero,gun,😭😩,billi,enough,stop,guard,sick,endgunviol
249,constitu,connect,politician,strugg…,die,someon,huge,fat,kamalaharri,less,troylaravier,giannocaldwel,jaymalgreen,georgia,son,primari,derang,libnut,gun,192,"reality

analysisal",th…,two,shoot,everyth,good…,monica30390680,anoth,fix,simpl,mass,famili,soso,senseless,sick,anyth,figur,scientif,american,support,joke,pleas,experienc,inde,sad,thought,derrick,agre,said👇,healeytyp
250,cours,measur,firstly…,haydens49211112,delay,respons,hayden,care,creat,whitegang,melbourn,provid,violen…,davehornco,gailarnado,zandafolf,camp,yell,offe…,wake,co…,continu,lesson,mechanicaladi,kylekashuv,warrendavidson,novemb,hmm,chart,libbycwatson,amyinmichigan,change…,33000,polic,to…,lose,albuquerqu,mass,nra,"reality

analysisal",192,usa,shoot,drjjoyner,obv…,us,worri,gang,american,gun
251,cut,community…,re…,effort,impact,foxnew,12,33000,change…,far,sunday,either,park,station,huntington,ralli,hundr,uncl,icu,pediatrician,horrif,abort,outlaw,two,nearli,die,rxmayhem,charliekirk11,roblox,pleas,constitut,liberalismisamentaldisord,2a,look,american,giannocaldwel,realdonaldtrump,provid,prevent,amazon,tweet,someth,that’,911,kill,comment,shot,breebxtler,racist,stop
252,safeti,gone,slave,"

like",doggi,snoop,here,shop,water,cool,liquid,thursday,halalcohol,exist,slam…,sad,abus,helenad89728001,westminsterwag,owenjones84,serial,creat,foxnew,intoler,countri,33000,change…,provid,peop…,🤦🏽‍♂️,"

ask","
freddylawrence1","

",cameronkaski,it’s…,resort,atlanta,a35362,wh…,homeschool,backtoschool,krassenstein,nra,year,sunday,12,never,shot,chicago,gun
253,dodgi,brendanjharkin,20,cultur,treat,he’,trust,europ,imrankhanpti,diptendusaha,southern,exmuslimtv,bhrgvr,h…,notvik,circusfreakxx,darbsthek,saucipapijay,got…,jewcansam,believ,t…,tariqnashe,appropri,rebutt,rather,declar,everyday,epidem,firearm,dev…,income…,equal,favour,bare,cover,airlift,pi,vaccin,kill,latest,pennycarrigan1,coincidence…,joewoode4,sunday,shot,12,nyc,statist,web端
254,rampag,notic,shooter,liber,who…,glasgow,reduc,health,success,vital,powerstarz,issu,i…,presidet,nonsens,pure,giannocaldwel,shotspott,solut,toronto,cbc,era,control,civil,sfras27,irrelev,1865,protect,never,made,promis,virtur,chiaki,negoti,shot,ghost,senseless,broke,sandyhook,protectourkid,o…,violenc,herbmartin,stephenk,loquaciouskitti,answer,prone,shakrakulish,unknowncorn,gun
255,drapistah,sweati,fat,long,wire,whisper,jack,refus,address,an…,beyond,uk,indiana,donald,oliv,politician,skewer,hooker,answer,bunch,shot,12,liber,a…,reduc,"but
",courtroom…,onboard,ralli,hundr,station,huntington,canada,violence—but,presssec,realsaavedra,attent,pull,kill,chicago,f…,amend,dead,even,mitchellvii,smdh,owner,rage,youth,poor
256,cut,skinspotlight,confirm,io,champ,continu,cspanwj,legaci,crime,people…,need,held,victim,isn’t,violenc,help,ni66er,statist,higher,provid,violat,blm,social,zone,mayor,citi,liber,foxnew,kill,doesn’t,sunday,care,guard,raymond,emanuel,nation,charg,sweden,happen,control,illeg,wont,gun,trump,let,,giannocaldwel,realdonaldtrump,chicago,potu
257,teacher,foxnew,enough…,crime,releas,polic,easi,help,fix,oppos,nra,excel,matter,rhetor,viol…,continu,marksaunderstp,autisticdashyy,viral,cnn,twit,parent,rahm,secret,violent,chicago’,agreebut,jerk,could,van,knife,media,problem,stop,ban,unfix,gianno,violenc,prevent,giannocaldwel,yo,mayor,gang,757am,gun,shot,guygavrielkay,,journalismisnotacrim,chicago
258,foment,blue,normal,pleas,higher,t…,bad,promot,davidhogg111,plea,prevent,gianno,safeti,cameronkaski,disservic,support,hurt,die,ovofest,935themoveto,creat,msm,caldwel,prove,weekend,crise,lado,ao,shot,wonder,commun,rage,hillaryclinton,giannocaldwel,proud,solut,here,media,young,dawg,ye,gun,🙌🏽,wrong😔,jtayloratb,cricket,handcraftolog,potu,interest,chicago
259,homework,help,emoji,ngl,countri,dinner,danforthstrong,spent,age,a…,violent,polici,shoot,didn’t,victim,restrict,blackhashtag,brutal,taken,daughter,toronto,clairelwilmot,rahmemanuel,ilk,away,cnn,illeg,bloo110,jimmygangster95,send,young,someon,politico,nola,cost,shot,violenc,evid,chiraq,notic,yo…,email,gun,,militari,chicago,truth,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨,giannocaldwel,davebradleyl
260,kisosi,heighten,heard,stand,"alone

realdonaldtrump",april,twice,dropth,,certainli,promot,voic,increas,caldwel,gianno,doug,plea,polit,orlean,here…,illustration—freedom—and,problem,violenc,us,project,advoc,challeng,rival,couldnt,summit,didi,comment,shot,cameronkaski,solv,brunscosheriff,brunswickgovt,nsfw,rispeak,ridemparti,😮😮😥,gun,control,proud,😂😂😂,matter,chicago,grief,heh,stop
261,guy,canada,g…,hollywood,alyssamilano,3d,wedeservebett,shoot,healt…,12,where,polit,answer,caldwel,plea,gianno,well,act,elmer,fudd,"him

wascallywabbit",victim,entir,cbc,curs,gun,children,kill,rage,ye,ban,sweden,"

sweden",violenc,rabbit,punch,diliclar,cameronkaski,msnbc,complicit,that,law,chicago,nra,horror,🙏🏼,,😂😂😉,🐰😆,“journalists”
262,curb,control,sweden,lean,mourn,politic,report,"

2asupport",violenc,rage,keep,tan,chicago,👀russiansplash,delaneytarr,media,citizen,reduc,davidhogg111,emma4chang,law,theantoniobanda,where’,dbag,we’r,imstillwithh,strongertogeth,kylieoneil75,😱🤣🤣,prioriti,people”,“for,"
guncontrolnow",hanki,😂🤣😭,,safe,gun,wanna,waynedupreeshow,fight,crimin,bun,cameronkaski,how,nra,gunviol,sick,💛💛💛💛💛,funny🤣🤣🤣🤣🤣🤣🤣
263,congress,davidhogg111,shot,crime,act,pe…,violenc,hillaryclinton,agowa,aggress,bunni,address,number,broke,commun,sens,murder,protect,pop,memori,coupl,control,prove,👀😡,florida,quoted…,end,american,42,will,godz,chum1045,exactamundo,closern,cw,racism,humor,morn,issu,nra,talk,chicago,hmmm,emanuel,sadisnt,womenarethewal,😳😂😂😂,3dgun,masterpiec,ha
264,deal,murder,safeti,rage,mental,good,stand,instead,control,innoc,dear,blueprint,maga,paramountnet,away,pass,3d,solut,media,blah,a…,retaliatori,youth,toronto,ban,problem,,law,prevent,curb,violenc,sens,gunsensechalleng,whereislori,imagin,crimin,common,nra,countryguncontrolnow,perspect,equat,chicago,congress,ground,coverag,one,usa,gun,❤️,keyncuff
265,border,islam,terror,friend,insan,idea,leadership,ld24,jenlongdon,abroad,trudeau,school,learn,smuggl,law,cbctoronto,buyback,bust,australian,human,justintrudeau,import,enough,pattymurray,wildddd,side,action,control,curb,toronto,immigr,judg,violenc,lighter,chicago,obama,he,prevent,problem,plain,repswalwel,kim,laugh,nra,gun,usa,tread,hahahaha,australia,alreadi
266,idea,kyrahsimon,control,petit,context,epidem,believ,phrase,step,prison,dflfeminist,leroyjenkonz,awar,abroad,wasn’t,claim,school,8399,mine,state,levin,3d,cbc,easil…,trudeau,e…,vote,harjo111,countri,amp,curb,walkawaynyc,demwit,nra,strict,bad,senschum,nancypelosi,toronto,regist,law,gun,too♥️,chicago,enough,updat,😢🤯,cameronkaski,stop,marcorubio
267,doesnt…,quickli,gone,curb,student,hunt,hand,canada,prevent,mycanada4ev,thoughobv,citi,grandchildren,mislead,ljafound,saw,far,clip,miniseri,watership,⁦giannocaldwell⁩,fox,legisl,havent,krassenstein,novemb,doesnt,littl,kind,victim,polici,insist,lmaoooo,trudeau,huh,terrorist,,gun,nra,black,respons,aclu,promot,democrat,marco,control,sent,cop,yep,marcorubio
268,media,bicker…,plea,protest,lost,here’,typic,restrain,chicago,nra,viabl,eeee,crimin,cbc,flipthe6th,lucywins2018,violenc,florida,radomysiski,laugh,law,suicid,marco,doubt,garbag,natedogg,stori,carri,disgust,inde,sad,davidklion,jkade,toronto,lowlif,promot,usual,usernam96614015,familiesbelong,stop,whole,print,kaitmarieox,,gun,randpaul,realityoftruth,end,hi,marcorubio
269,we’ll,brilliant,jonmurray,march,acosta,invest,trudeau,well,fire,wish,spotifyartist,spotifycar,spotifi,terror,violenc,curb,accept,secur,control,children,marklandl,happen,nra,laurenhogg,lauren,legendari,,countri,marcorubio,nation,protest,imiss,victim,student,stand,davidhogg111,mmmm,hmmmm,sourc,chang,practic,pre,prevent,holi,gun,jpatterson824,gwshearer,import,cop,endstandyourground
270,shoot,anitaryffel16,shot,endstandyourground,abroad,spotifi,firearm,there,bluewave2018,99,abolish,slap,trashcan,swoop,mailbox,long,promot,critic,welldon’t,rubio,marco,countri,actual,control,futur,citi,lost,speak,nra,violent,recommend,away,trudeau,guardian,curb,99day,2018midterm,chicago,kinder,ny,si,state,,nice,support,👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼,einstein,ca48,danarohrabach,gun
271,domest,bond,address,everi,intoler,🤦🏽‍♂️,offer,amysiskind,prefer,survivor,nra,"lines

a",glorifi,plan,nfl,fight,nydailynew,victim,cdnpoli,curb,prayer,band,firearm,violenc,gop,black,innoc,blue,that…,harley,stop,laurenhogg,let’,chicago,front,,forgot,protest,justintrudeau,gun,issu,vote,kid,thepropos,sure,😂😂,💔😇😇,wi01,obviou,marcorubio
272,onesoon,shot,fire,word,explain,nfl,protest,epidem,say,stopdownloadablegun,healthcar,senrobportman,total,die,curb,elect,kimsmom3,togeth,emot,nra,vengeanc,chart,18,yo,victim,gavinnewsom,su…,care,system,soeasytobuy,state”,incometrad,“shine,dividendmast,marcorubio,chicago,presid,doesnt,mess,gun,count,assess,trayvon,,certainli,followthemoney,rip,prioriti,blacklivesmatt,trayvonmartinstori
273,gotv,commit,fredakrapmor,amymek,southsid,chicago,nonpartisan,littlepotato,event,understand,abroad,stat,he,—but,gener,shoot,messag,cdc,democraci,tesi,aisi,past,never,nigga,👍💜👍💜👍💜,elayn,canada,nra,,curb,angel,rage,damn,preval,wasn’t,articl,suicid,million,45,blacklivesmatt,inspir,gun,long,forget,scream,marchforourl,neverforget,moleg,icymi,gunsens
274,cnn,resourc,owner,kylekashuv,9999999999000,restrict,cnnopinion,worri,media,berserk,therickydavila,rais,com…,disturb,someth,trudeau,curb,cbc,fight,abroad,open,close,ban,pain,border,back,heavi,breath,absolut,elect,suggest,canada,partner,shouldnt,illeg,mother,kid,crappi,prevent,wont,allow,repdavebrat,fact,tw,suicid,heart,marcorubio,block,gun,drake
275,traitor,russian,whore,hide,amen,blue,realdonaldtrump,affect,damn,yet,isi,fighter,cpactv,they’r,ha…,ahead,foxnew,yellow,style,header,less,justparth,cnnopinion,cnn,jvisconj,danbidondi,gun,statist,american,anoth,toll,talli,succeed,rid,amend,vibranium,typo,plate,,wholesom,newspap,sens,chicago,number,common,kansa,travonmartinstori,momsdemand,🙏🏽🖤,titl
276,simpli,offend,ever,much,gianno,plea,caldwel,deport,zimmer,donaldjtrumpjr,shot,print,3d,toronto,solut,shotspott,america,didnt,vers,africa,trudeau,abroad,stupid,alaskan,south,don’t,bitchitscherri,😔😔😔,challeng,zimmerman,georg,children,understand,forward,mattsideashop,leopardsspots1,exist,harleyrouda,danarohrabach,bibl,curb,demograph,restrict,april,kylekashuv,chicago,gun,neveragain,parklandschoolshoot,bluewav
277,31st,run,fb,dumb,eraobliq,tim…,lost,vote…,conmandon,"trumpcrimefamily
treason",ticktockmotherfuck,muelleriscom,hide,remain,chicago,vi…,nra,congress,“i,"impatient”

thes",ab…,song,bail,true,australia,ruthwishart,michell01462830,law,author,realdonaldtrump,brother,white,son,she,nraback,searchforsmal,mattsideashop,kid,speak,heed,ignor,islington,reduc,made,support,kylekashuv,cold,snatch,die,trayvonmartinstori
278,anymor,anniversari,car,law,wont,ban,1unicornkitti,burgskelet,sarahjrandom…,saiyomilov,valisjohnni,missykarle,tsjessikajayn,curb,ptcnew,pretti,enact,lyou89,father’,devast,cruel,rememb,a…,kamalaharri,jimphlpa,lean,there…,ericchurch,cybergrunt69,realericb,justxlikeheaven,blac…,knife,friend’,suicid,idea,govern,rude,liber,gun,justintrudeau,buy,yortyraymundo,ajplu,vote,fight,democrat,voteharleyrouda,bail,kylekashuv
279,impli,epid…,refer,note,stuff,mattsideashop,commun,safe,chicago,remain,desper,smell,tini,exploit,ruthlessli,aint,march,"
trueblackpow",ellisonreport,perhap,change…,33000,shoot,australia,florida,wham1180,rochest,ny,let’,blame,camp,kylekashuv,gop,gun,pertual,consult,phase,american,"
your",dana,brother,marcorubio,brilliant,cc,men,votethemout,guncontrolnow,,davidhogg111,nysednew
280,rest,usa,scare,prospect,domest,voter,significantli,protect,murder,realdonaldtrump,hand,respond,"
thi",lm,mental,fight,martin,trudeau,abroad,children,lost,guy,jacobawohl,donallenk,theyll,imagin,freedom,nra,3d,let’,word,media,matter,gun,mass,trayvon,curb,wonder,mani,chicago,shoot,pretti,,funni,kill,theblaz,bluewave2018,foxnew,retweet,thread
281,effort,america’,trayvon,wont,us,rahmemanuel,vote‼️,momsdemand,hand,mueller,gop,jesu,dumb,succinctli,regard,victim,he,the…,loss,fredguttenberg,citi,tragedi,foxnew,touch,children,issu,probabl,amen,3d,christ,littl,american,innoc,novemb,nra,,philosophi,resign,realdonaldtrump,davidhogg111,stalk,theblaz,money,jgxjfm,brilliant,trustblackwomen,usaovernra,control,epmurphymn,stop
282,seriou,jasonkand,👏👏👏,stori,reform,stop,us,momsdemand,kid,tonight,"diaspora
brampton",enoughisenough,notonemor,reel,peopl,comment,research,dnc,3d,attack,subject,vote,elect,experienc,subtitl,prevent,violenc,control,end,hunni,david,import,davidhogg111,thenra,crazi,amen,nrabloodmoney,vote2018,houlahanforpa,brilliant,insan,pathet,mad,kalisha,walkaway,nra,votethemout,chicago,stopdownloadablegun,realdonaldtrump
283,bot,housegop,epidem,law,support,usaovernra,trace,victim,gunsens,doesnt,well,"

voteforourkid",impeachtrump,gop,disgust,shut,tim…,print,chicago,reel,brampton,fire,put,the…,👇👇👇,pathet,3d,idea,thank,must,god,gun,crime,realdonaldtrump,america,stopdownloadablegun,want,govern,2014,endgunviol,💥💥💥,sold,jrs4usa,nhpolit,equiti,ricagv1,fight,word,davidhogg111,nra
284,they’v,blumenth,assault,america,chicago,davidhogg111,büyük,"
rancorsoft",sıkıntı,peanutbrigad,troxicocoin,officialmcafe,even,chicagomurdercount,law,everi,ghost,rifl,societi,gun,prevent,tad,excit,print,parkland,man,o…,3dgun,teddeutch,way,approach,target,stop,3d打印现在已经可以打印这种枪了么、我还以为只能打打小手枪…,🤣🤣🤣,frighten,clariti,fucktrumpdaili,draintheswamp,👇👇👇,市民の敵は市民であり、市民の敵は政府である。,other,dumb,topoli,votethemout,nra,done,stopdownloadablegun,realdonaldtrump,vote
285,ration,simpli,domest,don’t,heinou,chrismurphyct,you😂😂,weapon,everi,world,realdonaldtrump,order,curb,gross,vleewalker2,davidhogg111,homegrown,scare,die,coerciv,children,sick,prevent,incid,michellerempel,brianlilley,gunsensenow,nraisaterroristorgan,school,practic,countri,print,,illeg,kind,vote,stupid,nra,98,control,ghost,dloesch,idiot,scari,usaovernra,sicken,theblaz,nope,votethemout,marcorubio
286,ghost,problem…,soul,cuomo,glad,control,doesn’t,describ,confer,appar,children,gross,ban,fredguttenberg,canadian,stop,nerd,smdh,thisisamerica,housegop,‘bout,auto,regard,media,tank,useless,kid,jason,print,violenc,twist,wish,safe,won’t,gun,ordered🇺🇸,sum,pleas,,nra,hmmmmm,davidhogg111,though,thread,ppppp,perfect,america,votethemout,go,realdonaldtrump
287,advic,neveragain,murder,why…,famili,davidhogg111,,self,glennbeck,constitu,children,ye,outrag,toss,our…,brown,cbc,print,resort,gener,plastic,russian,20000,potu,america,trudeau,comfort,inde,momsdemand,👇🤬👇🤮,concert,🙌🏽,nra,gun,newslett,word,staywok,3d,us,control,marcorubio,👇🏻,chicago,bet,truth,trayvonmartinstori,titl,usaovernra,bluewavecoming2018,never
288,paradigm,dr…,citylab,canada,2a,attempt,talk,gopcomplicit,bad,roadtochang,end,hand,law,afford,safe,dloesch,toronto,omg,firearm,he,gun,nra,murder,diiw,wshhfan,american,student,hernamewascharlott,hernamewasclair,😣😣😣,omfg,democrat,peters🤓,rep,song,tre45on,wrench,3d,glad,great,doesn’t,🙏🏽,fuck,davidhogg111,nail,mfollongisland,cool,rwallace19551,inde,realdonaldtrump
289,spot,pftcomment,toronto,drug,print,congressman,common,e…,printer,trap,rva,support,period,problem,might,action,becau…,regul,american,allow,countri,school,proof,ghost,youth,"

voteforourl",plan,straw,onlin,cocoawar,nra,marcorubio,touch,senblumenth,,mural,3d,ajthedon14,sensand,gentlemen,gun,children,glass,student,berni,real,worri,nramurder,👏🏽experiencing👏🏽👏🏽👏🏽doesnt👏🏽make👏🏽you👏🏽an👏🏽expert👏🏽on👏🏽👏🏽polici,davidhogg111
290,printer,ban,key,boykinltgtbad,commission,school,hogg,wouldn’t,wistatejourn,"abou

check","armor

pewpewpew
reloading
parodycabinet","lav
i",definit,curb,violenc,disord,gop,democrat,strong,"✊🏿✊🏿✊🏿✊🏿
rest",shoot,,print,yet,jknorton91564,vote,control,3d,stopdownloadablegun,proud,💔❌🆘😰🤑🏦🏦🏦🏦📲💻🕹💰🔫💔💔💔💔🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫,treasonousgop,student,argument,harleyrouda,support,davidhogg111,liber,promot,bananafish,dear,gun,nra,welcometoamerica,americansstrongertogeth,bloodlust,"nra
nratv
cloesch",prevent,amarch4ourl,marcorubio
